CaseId,Gross Sales,Net Sales,Rejected,Receivable,Overdue receivable,Credit Score,Risk Class,Invoice Due Date,Dispute Case,Days Sales Outstanding,Collection Effectiveness Index,Accounts Receivable Turnover Rate,Average Days Delinquent,Delivered on Time,Automation Rate,Cost per 1k Revenue,FTEs per 1Bil Revenue,Credit Reviews per Credit FTE,Data Set
606,76662,76662,0,76662,0,84,Low,2019-02-10T00:04:05,No,58,63,0.7361,11,No,14,2.79,36.32,73.61,Current State
607,68736,68736,0,68736,68736,0,Not evaluated,2019-02-09T13:25:22,No,58,58,0.7816,11,Yes,14,2.49,35.92,78.16,Current State
608,38091,0,38091,0,0,22,High,,No,58,57,0.767,11,Yes,14,2.53,37.75,76.70,Current State
609,86101,0,86101,0,0,94,Low,,No,58,64,0.6912999999999999,11,Yes,14,2.48,36.74,69.13,Current State
610,87995,87995,0,87995,0,31,High,2019-02-10T04:26:07,No,58,58,0.7728,11,Yes,14,2.55,35.15,77.28,Current State
611,50297,0,0,0,0,0,Not evaluated,2019-03-06T20:44:15,No,58,63,1.07,11,Yes,14,2.42,36.90,58.70,Current State
612,74472,74472,0,74472,0,35,Medium,2019-02-07T23:43:47,No,58,59,0.60,11,Yes,14,2.60,37.32,67.83,Current State
613,92311,92311,0,92311,92311,0,Not evaluated,2019-02-07T05:42:10,No,58,63,0.6476999999999999,11,Yes,14,2.12,37.38,64.77,Current State
614,65769,65769,0,65769,0,89,Low,2019-02-08T02:54:08,No,58,64,0.6984999999999999,11,Yes,14,2.13,36.89,69.85,Current State
615,29467,29467,0,29467,29467,82,Low,2019-02-08T02:29:31,No,58,63,0.7646999999999999,11,Yes,14,2.56,35.90,76.47,Current State
616,107451,107451,0,107451,107451,0,Not evaluated,2019-03-02T23:02:27,No,58,60,0.7447,11,Yes,14,2.02,35.90,74.47,Current State
617,27580,27580,0,27580,0,83,Low,2019-02-08T00:02:49,No,58,63,0.6493000000000001,11,Yes,14,2.11,35.52,64.93,Current State
618,109575,109575,0,109575,109575,65,Medium,2019-02-13T12:35:26,Yes,58,54.28,0.5428000000000001,11,Yes,14,2.50,37.60,54.28,Current State
619,24423,0,0,0,0,30,High,2019-02-21T03:48:59,No,58,58,0.55,11,Yes,14,2.26,34.72,81.28,Current State
620,57661,57661,0,57661,0,99,Low,2019-02-08T10:11:05,No,58,57.01,0.5700999999999999,11,Yes,14,2.16,34.59,57.01,Current State
621,44748,44748,0,44748,0,20,High,2019-02-16T23:17:21,No,58,51.26,0.5126,11,Yes,14,2.73,36.47,51.26,Current State
622,86937,86937,0,86937,0,97,Low,2019-02-13T05:13:11,No,58,65,1.22,11,Yes,14,2.34,36.52,58.77,Current State
623,36049,36049,0,36049,0,99,Low,2019-02-11T04:29:27,No,58,65,1.24,11,Yes,14,2.68,39.26,68.17,Current State
624,84874,0,0,0,0,90,Low,2019-02-08T07:32:00,No,58,64,1.15,11,No,14,2.60,37.80,56.00,Current State
625,67317,67317,0,67317,0,0,Not evaluated,2019-02-07T12:19:11,No,58,61.67,0.6167,11,Yes,14,2.29,36.44,61.67,Current State
626,110777,110777,0,110777,0,93,Low,2019-02-08T18:47:10,No,58,63.79,1.18,11,Yes,14,2.41,35.80,63.79,Current State
627,92067,92067,0,92067,0,84,Low,2019-02-09T08:00:57,No,58,61.26,1.09,11,Yes,14,2.27,36.42,61.26,Current State
628,41063,41063,0,41063,41063,53,Medium,2019-02-11T15:03:21,No,58,71.71,0.7171,11,Yes,14,2.60,36.94,71.71,Current State
629,52820,52820,0,52820,0,92,Low,2019-02-08T20:14:07,No,58,64,1.17,11,Yes,14,2.48,38.19,69.50,Current State
630,48606,48606,0,48606,48606,0,Not evaluated,2019-03-10T07:48:50,No,58,65.24,0.6524,11,Yes,14,2.01,37.77,65.24,Current State
631,46622,46622,0,46622,0,86,Low,2019-02-09T13:01:32,No,58,64,0.7182999999999999,11,Yes,14,2.62,36.69,71.83,Current State
632,117493,117493,0,117493,117493,35,Medium,2019-02-09T08:33:49,No,58,57.96,0.5796,11,Yes,14,2.41,37.82,57.96,Current State
633,49444,49444,0,49444,0,76,Low,2019-02-09T06:51:31,No,58,63,0.67,11,Yes,14,2.66,36.12,67.00,Current State
634,56589,56589,0,56589,0,82,Low,2019-02-09T00:05:25,No,58,69.06,0.6906,11,Yes,14,2.61,36.51,69.06,Current State
635,104798,104798,0,104798,0,78,Low,2019-02-09T13:40:52,No,58,56.19,0.5619,11,No,14,2.61,36.18,56.19,Current State
636,24933,24933,0,24933,0,87,Low,2019-02-09T17:09:44,No,58,64,1.12,11,Yes,14,2.49,35.90,52.95,Current State
637,13494,13494,0,13494,13494,59,Medium,2019-02-09T11:58:23,No,58,59.62,0.5962,11,No,14,2.46,37.43,59.62,Current State
638,31004,31004,0,31004,0,88,Low,2019-02-13T12:56:10,No,58,64,0.6997,11,Yes,14,2.58,36.22,69.97,Current State
639,56754,56754,0,56754,0,35,Medium,2019-02-09T13:26:54,No,58,59,0.6738,11,No,14,2.53,36.08,67.38,Current State
640,84870,84870,0,84870,0,77,Low,2019-02-09T12:07:59,No,58,63,0.5649000000000001,11,Yes,14,2.72,35.97,56.49,Current State
641,106702,0,0,0,0,58,Medium,2019-02-09T20:56:10,No,58,61,0.5562,11,No,14,2.09,36.60,55.62,Current State
642,117856,117856,0,117856,0,73,Medium,2019-02-24T03:43:44,No,58,59.01,0.98,11,Yes,14,2.37,37.47,59.01,Current State
643,19778,19778,0,19778,19778,0,Not evaluated,2019-02-13T19:29:20,No,58,71.94,0.7193999999999999,11,Yes,14,2.36,36.42,71.94,Current State
644,64353,64353,0,64353,0,93,Low,2019-02-14T13:45:34,No,58,64,1.18,11,Yes,14,2.53,35.32,67.36,Current State
645,40191,40191,0,40191,0,74,Medium,2019-02-10T08:33:36,No,58,62,0.99,11,Yes,14,2.30,36.72,60.29,Current State
646,15150,0,15150,0,0,0,Not evaluated,,No,58,64,1.14,11,Yes,14,2.89,36.17,70.17,Current State
647,30176,30176,0,30176,0,90,Low,2019-02-10T05:02:26,No,58,66.09,1.15,11,Yes,14,2.48,37.39,66.09,Current State
648,32521,32521,0,32521,0,100,Low,2019-02-10T02:30:34,No,58,65,0.7659999999999999,11,Yes,14,2.55,37.61,76.60,Current State
649,67542,0,0,0,0,14,High,2019-03-08T18:32:40,No,58,55.58,0.5558,11,Yes,14,2.42,36.46,55.58,Current State
650,32587,0,0,0,0,52,Medium,2019-02-10T01:38:40,No,58,60,0.77,11,No,14,2.83,37.39,57.03,Current State
651,105302,105302,0,105302,0,98,Low,2019-02-12T19:15:34,No,58,65,0.6164000000000001,11,Yes,14,2.35,36.77,61.64,Current State
652,10230,0,0,0,0,0,Not evaluated,2019-02-24T19:57:48,No,58,60,0.6831999999999999,11,No,14,2.47,36.59,68.32,Current State
653,105011,105011,0,105011,0,77,Low,2019-02-13T08:48:10,No,58,63,1.02,11,Yes,14,2.56,36.17,66.66,Current State
654,20971,20971,0,20971,20971,61,Medium,2019-02-17T02:52:55,No,58,56.37,0.5637,11,Yes,14,2.13,36.97,56.37,Current State
655,104747,104747,0,104747,0,30,High,2019-02-10T19:23:54,No,58,67.38,0.55,11,Yes,14,2.66,36.48,67.38,Current State
656,30432,30432,0,30432,30432,87,Low,2019-02-10T15:31:44,No,58,64,0.6233,11,Yes,14,2.66,36.85,62.33,Current State
657,35620,35620,0,35620,35620,80,Low,2019-02-10T21:54:39,No,58,63,1.05,11,Yes,14,2.48,36.65,58.28,Current State
658,35081,0,35081,0,0,0,Not evaluated,,No,58,64,1.17,11,Yes,14,2.73,36.23,60.88,Current State
659,53499,53499,0,53499,0,84,Low,2019-02-15T14:29:30,No,58,61.95,0.6195,11,Yes,14,2.38,36.72,61.95,Current State
660,104268,104268,0,104268,104268,0,Not evaluated,2019-02-14T18:39:37,No,58,58.13,1.01,11,Yes,14,2.72,36.84,58.13,Current State
661,35990,35990,0,35990,0,45,Medium,2019-02-11T08:38:40,No,58,64.61,0.70,11,No,14,2.58,37.69,64.61,Current State
662,104685,104685,0,104685,0,0,Not evaluated,2019-02-12T13:16:14,No,58,70.46,1.18,11,Yes,14,2.49,37.79,70.46,Current State
663,34599,34599,0,34599,34599,0,Not evaluated,2019-02-09T23:16:04,No,58,82.31,0.8231,11,Yes,14,2.50,37.97,82.31,Current State
664,110906,0,0,0,0,0,Not evaluated,2019-02-10T08:32:06,No,58,73.10,0.81,11,No,14,2.61,37.47,73.10,Current State
665,71656,71656,0,71656,0,79,Low,2019-02-14T03:28:57,No,58,60.52,0.6052000000000001,11,No,14,2.41,37.75,60.52,Current State
666,103802,103802,0,103802,103802,84,Low,2019-02-11T13:44:46,No,58,63,1.09,11,No,14,2.31,37.07,64.94,Current State
667,97422,97422,0,97422,0,98,Low,2019-02-11T13:04:38,No,58,65,0.8067,11,Yes,14,2.73,37.31,80.67,Current State
668,48576,0,0,0,0,8,High,2019-02-14T09:18:02,No,58,72.08,0.7208,11,Yes,14,2.55,36.79,72.08,Current State
669,89291,0,89291,0,0,0,Not evaluated,,No,58,60,0.7223999999999999,11,Yes,14,2.77,34.42,72.24,Current State
670,67305,0,0,0,0,0,Not evaluated,2019-02-10T18:32:16,No,58,65.28,0.59,11,Yes,14,2.56,36.88,65.28,Current State
671,79006,79006,0,79006,79006,0,Not evaluated,2019-02-10T19:38:32,No,58,71.19,0.77,11,No,14,2.43,36.11,71.19,Current State
672,31768,31768,0,31768,31768,87,Low,2019-02-14T20:14:51,No,58,71.64,0.7164,11,Yes,14,2.61,37.17,71.64,Current State
673,43662,43662,0,43662,0,10,High,2019-02-11T13:45:07,No,58,56,0.35,11,Yes,14,2.78,37.41,51.63,Current State
674,50794,50794,0,50794,50794,0,Not evaluated,2019-02-10T14:44:44,No,58,59,0.66,11,No,14,2.45,36.61,65.28,Current State
675,15126,15126,0,15126,0,98,Low,2019-02-11T16:50:37,No,58,64.56,1.23,11,Yes,14,2.77,36.54,64.56,Current State
676,35948,35948,0,35948,35948,90,Low,2019-02-12T07:39:35,No,58,64,0.585,11,Yes,14,2.62,36.76,58.50,Current State
677,13769,13769,0,13769,0,19,High,2019-02-28T00:24:48,No,58,56.82,0.44,11,Yes,14,2.51,36.36,56.82,Current State
678,31618,0,31618,0,0,35,Medium,,No,58,59,0.5815,11,Yes,14,2.38,35.74,58.15,Current State
679,29612,29612,0,29612,29612,99,Low,2019-02-12T12:51:44,No,58,61.78,0.6178,11,Yes,14,2.88,36.70,61.78,Current State
680,117204,117204,0,117204,117204,89,Low,2019-02-12T11:05:36,No,58,64,1.14,11,No,14,2.20,36.97,59.74,Current State
681,26010,26010,0,26010,0,90,Low,2019-02-12T13:49:51,No,58,64,1.15,11,Yes,14,2.16,36.14,75.40,Current State
682,79217,0,79217,0,0,6,High,,No,58,62.46,0.31,11,No,14,2.42,36.93,62.46,Current State
683,70108,0,70108,0,0,0,Not evaluated,,No,58,56,0.6990999999999999,11,Yes,14,2.37,37.69,69.91,Current State
684,110028,110028,0,110028,0,82,Low,2019-02-12T03:13:14,No,58,59.11,1.07,11,No,14,2.33,37.39,59.11,Current State
685,35614,0,0,0,0,87,Low,2019-02-12T09:43:50,No,58,62.42,0.6242,11,No,14,2.66,36.56,62.42,Current State
686,119016,119016,0,119016,119016,93,Low,2019-02-12T21:04:18,No,58,73.16,0.7315999999999999,11,Yes,14,2.42,35.47,73.16,Current State
687,11690,11690,0,11690,11690,62,Medium,2019-02-12T12:29:59,No,58,66.90,0.669,11,Yes,14,2.61,35.76,66.90,Current State
688,21547,21547,0,21547,21547,14,High,2019-02-28T09:33:44,No,58,56,0.7598999999999999,11,Yes,14,2.51,36.80,75.99,Current State
689,78056,0,0,0,0,0,Not evaluated,2019-02-11T13:20:30,No,58,86.58,1.11,11,Yes,14,2.53,35.88,86.58,Current State
690,17994,17994,0,17994,0,89,Low,2019-02-16T22:03:33,No,58,65.96,1.14,11,Yes,14,2.67,37.82,65.96,Current State
691,69445,69445,0,69445,0,91,Low,2019-02-15T03:12:31,No,58,58.96,0.5896,11,No,14,2.57,36.85,58.96,Current State
692,38495,38495,0,38495,38495,0,Not evaluated,2019-02-16T19:03:41,No,58,64.31,1.11,11,Yes,14,2.50,38.38,64.31,Current State
693,73240,73240,0,73240,0,98,Low,2019-02-13T06:22:26,No,58,58.76,1.23,11,No,14,2.10,36.51,58.76,Current State
694,86311,86311,0,86311,86311,0,Not evaluated,2019-02-19T18:32:12,No,58,68.20,0.77,11,No,14,2.45,36.74,68.20,Current State
695,105888,105888,0,105888,0,51,Medium,2019-02-13T11:54:16,No,58,60,0.5635,11,Yes,14,2.75,36.87,56.35,Current State
696,60232,0,60232,0,0,5,High,,No,58,55.85,0.5585,11,Yes,14,2.43,36.61,55.85,Current State
697,75432,75432,0,75432,0,98,Low,2019-02-13T06:11:51,No,58,65,0.6585,11,Yes,14,2.42,36.76,65.85,Current State
698,40881,40881,0,40881,0,80,Low,2019-02-13T06:57:01,No,58,63,1.05,11,Yes,14,2.30,35.55,55.98,Current State
699,47416,47416,0,47416,0,90,Low,2019-02-13T06:11:57,No,58,60.16,1.15,11,Yes,14,2.84,36.57,60.16,Current State
700,90057,0,0,0,0,33,High,2019-02-13T13:20:44,No,58,51.36,0.58,11,Yes,14,2.42,35.66,51.36,Current State
701,41280,41280,0,41280,0,85,Low,2019-02-13T12:58:40,No,58,64,0.5649000000000001,11,Yes,14,2.67,36.81,56.49,Current State
702,56949,56949,0,56949,0,95,Low,2019-02-18T07:23:26,No,58,60.70,1.20,11,Yes,14,2.10,36.38,60.70,Current State
703,107869,107869,0,107869,107869,18,High,2019-02-13T21:54:53,No,58,61.97,0.43,11,Yes,14,2.37,35.95,61.97,Current State
704,23652,23652,0,23652,0,85,Low,2019-02-13T21:51:04,No,58,64,0.648,11,Yes,14,2.43,37.43,64.80,Current State
705,49694,49694,0,49694,49694,80,Low,2019-02-16T08:16:51,No,58,68.94,0.6894,11,Yes,14,2.57,37.11,68.94,Current State
706,74947,74947,0,74947,0,19,High,2019-02-19T11:41:12,No,58,54.39,0.44,11,Yes,14,2.52,37.32,54.39,Current State
707,55603,55603,0,55603,0,75,Low,2019-03-01T07:54:09,No,58,63,0.6634,11,Yes,14,2.74,36.42,66.34,Current State
708,84151,84151,0,84151,84151,58,Medium,2019-02-18T02:30:21,Yes,58,60.50,0.83,11,No,14,2.49,36.57,60.50,Current State
709,15234,15234,0,15234,0,99,Low,2019-02-16T17:47:13,No,58,65,0.5945,11,Yes,14,2.56,36.88,59.45,Current State
710,59790,0,59790,0,0,0,Not evaluated,,No,58,69.03,0.6903,11,Yes,14,2.61,34.85,69.03,Current State
711,47796,0,47796,0,0,21,High,,No,58,56.30,0.563,11,No,14,2.68,36.34,56.30,Current State
712,19702,19702,0,19702,0,32,High,2019-02-20T03:48:30,No,58,53.95,0.5395,11,No,14,2.55,38.61,53.95,Current State
713,84556,84556,0,84556,0,77,Low,2019-02-14T08:43:56,No,58,63,1.02,11,No,14,2.61,36.78,58.80,Current State
714,19524,19524,0,19524,0,91,Low,2019-02-18T22:24:19,No,58,64,0.6084,11,Yes,14,2.69,36.97,60.84,Current State
715,83370,83370,0,83370,0,100,Low,2019-02-17T04:21:15,No,58,65,1.25,11,No,14,2.75,35.52,71.00,Current State
716,70071,0,70071,0,0,0,Not evaluated,,No,58,53.78,0.5378000000000001,11,No,14,2.42,37.12,53.78,Current State
717,97412,97412,0,97412,0,22,High,2019-02-20T06:49:08,No,58,57,0.8297,11,Yes,14,2.28,34.24,82.97,Current State
718,56221,56221,0,56221,0,95,Low,2019-02-14T18:15:41,No,58,63.06,1.20,11,Yes,14,2.56,38.52,63.06,Current State
719,28405,28405,0,28405,28405,0,Not evaluated,2019-02-14T01:22:17,No,58,63,1.08,11,No,14,2.46,36.96,57.71,Current State
720,67084,0,67084,0,0,25,High,,No,58,58,0.50,11,Yes,14,2.69,35.74,52.80,Current State
721,25423,25423,0,25423,0,0,Not evaluated,2019-02-14T04:22:20,No,58,69.82,0.6981999999999999,11,Yes,14,2.47,38.12,69.82,Current State
722,71702,71702,0,71702,0,99,Low,2019-02-19T21:34:25,No,58,68.42,0.6842,11,Yes,14,2.28,36.59,68.42,Current State
723,80492,80492,0,80492,0,94,Low,2019-02-15T03:57:46,No,58,64,0.5798,11,No,14,2.47,35.01,57.98,Current State
724,99895,99895,0,99895,99895,0,Not evaluated,2019-02-13T22:13:32,No,58,59.53,0.73,11,Yes,14,2.41,37.04,59.53,Current State
725,59794,0,59794,0,0,0,Not evaluated,,No,58,58,0.6165999999999999,11,Yes,14,2.51,36.99,61.66,Current State
726,109055,0,0,0,0,0,Not evaluated,2019-02-18T19:01:50,No,58,59.86,0.66,11,No,14,2.35,36.21,59.86,Current State
727,24192,0,24192,0,0,0,Not evaluated,,No,58,60,0.5565,11,Yes,14,2.68,35.85,55.65,Current State
728,119588,119588,0,119588,119588,27,High,2019-02-15T14:01:20,Yes,58,57.05,0.5705,11,No,14,2.73,37.85,57.05,Current State
729,86350,0,0,0,0,57,Medium,2019-02-18T01:33:08,No,58,64.32,0.6431999999999999,11,No,14,2.50,36.01,64.32,Current State
730,45376,0,0,0,0,94,Low,2019-02-15T11:53:46,No,58,57.77,1.19,11,No,14,2.53,35.73,57.77,Current State
731,96396,96396,0,96396,96396,100,Low,2019-02-15T16:05:31,No,58,65,1.25,11,No,14,2.13,38.30,59.00,Current State
732,68697,68697,0,68697,68697,0,Not evaluated,2019-04-13T17:19:16,No,58,58,0.54,11,No,14,2.67,35.94,65.54,Current State
733,26897,26897,0,26897,26897,78,Low,2019-02-18T18:29:50,No,58,69.70,0.6970000000000001,11,Yes,14,2.57,36.17,69.70,Current State
734,62910,62910,0,62910,0,50,Medium,2019-02-15T21:51:36,No,58,59.73,0.5972999999999999,11,No,14,2.52,35.86,59.73,Current State
735,63420,63420,0,63420,0,85,Low,2019-02-16T03:29:03,No,58,64.18,1.10,11,Yes,14,2.31,35.02,64.18,Current State
736,33854,33854,0,33854,0,80,Low,2019-02-16T03:31:11,No,58,57.78,0.5778,11,Yes,14,2.21,36.31,57.78,Current State
737,112692,112692,0,112692,0,62,Medium,2019-02-20T23:23:36,No,58,61,0.87,11,No,14,2.30,37.10,64.43,Current State
738,70203,70203,0,70203,0,81,Low,2019-02-15T19:32:05,No,58,71.32,0.7132,11,Yes,14,2.69,37.33,71.32,Current State
739,30178,30178,0,30178,0,63,Medium,2019-02-16T16:44:06,No,58,61,0.5436,11,No,14,2.17,35.78,54.36,Current State
740,67623,0,67623,0,0,0,Not evaluated,,No,58,71.00,0.71,11,No,14,2.64,37.91,71.00,Current State
741,20588,20588,0,20588,20588,79,Low,2019-02-16T08:24:50,No,58,63,1.04,11,No,14,2.40,37.48,67.05,Current State
742,38907,38907,0,38907,38907,0,Not evaluated,2019-02-15T15:23:25,No,58,63,0.6587000000000001,11,Yes,14,2.50,36.72,65.87,Current State
743,49947,0,49947,0,0,90,Low,,No,58,65.78,1.15,11,Yes,14,2.15,35.71,65.78,Current State
744,117983,117983,0,117983,117983,0,Not evaluated,2019-02-15T12:53:07,Yes,58,60.30,0.603,11,Yes,14,2.53,36.69,60.30,Current State
745,19014,19014,0,19014,19014,0,Not evaluated,2019-02-15T07:15:48,No,58,70.30,0.703,11,Yes,14,2.55,37.06,70.30,Current State
746,41859,41859,0,41859,0,46,Medium,2019-02-21T02:12:54,No,58,64.67,0.6467,11,Yes,14,2.72,38.24,64.67,Current State
747,39887,0,39887,0,0,0,Not evaluated,,No,58,60,0.72,11,Yes,14,2.58,36.20,60.02,Current State
748,12816,12816,0,12816,12816,0,Not evaluated,2019-03-02T16:25:51,No,58,61,0.5432,11,Yes,14,2.24,37.02,54.32,Current State
749,11040,11040,0,11040,0,15,High,2019-03-03T01:17:58,No,58,57,0.6048,11,Yes,14,2.31,36.42,60.48,Current State
750,75559,75559,0,75559,0,97,Low,2019-02-17T02:26:26,No,58,65,0.6776000000000001,11,Yes,14,2.47,36.31,67.76,Current State
751,110126,110126,0,110126,0,89,Low,2019-02-16T22:28:24,No,58,58.26,0.5826,11,No,14,2.27,37.68,58.26,Current State
752,82089,0,82089,0,0,0,Not evaluated,,No,58,60,0.71,11,Yes,14,2.53,37.28,77.66,Current State
753,33383,33383,0,33383,33383,0,Not evaluated,2019-03-06T02:21:59,No,58,76.84,0.7684000000000001,11,Yes,14,2.42,34.98,76.84,Current State
754,66721,66721,0,66721,0,70,Medium,2019-02-17T13:26:18,No,58,62,0.5616,11,Yes,14,2.36,38.36,56.16,Current State
755,90933,90933,0,90933,0,88,Low,2019-02-17T03:16:28,No,58,64,1.13,11,No,14,2.67,36.33,61.19,Current State
756,104469,104469,0,104469,0,44,Medium,2019-02-19T12:58:03,No,58,58.91,0.5891,11,Yes,14,2.31,34.14,58.91,Current State
757,82320,82320,0,82320,82320,0,Not evaluated,2019-02-16T17:01:14,No,58,72.59,0.7259,11,No,14,2.53,36.70,72.59,Current State
758,35381,35381,0,35381,0,100,Low,2019-02-17T12:16:11,No,58,54.60,0.546,11,No,14,2.52,35.99,54.60,Current State
759,66672,0,0,0,0,0,Not evaluated,2019-02-19T03:51:46,No,58,65,1.24,11,Yes,14,2.59,35.60,65.39,Current State
760,95594,0,95594,0,0,0,Not evaluated,,No,58,55.54,0.45,11,No,14,2.49,35.99,55.54,Current State
761,101635,101635,0,101635,0,61,Medium,2019-02-17T19:02:52,No,58,61,0.86,11,Yes,14,2.78,38.29,55.08,Current State
762,44610,0,44610,0,0,20,High,,No,58,57,0.5475,11,Yes,14,2.64,37.76,54.75,Current State
763,86352,0,0,0,0,0,Not evaluated,2019-03-07T09:28:28,No,58,64,0.682,11,Yes,14,2.38,37.72,68.20,Current State
764,59103,59103,0,59103,59103,13,High,2019-02-18T03:36:03,No,58,56,0.38,11,Yes,14,2.28,37.35,84.02,Current State
765,76733,76733,0,76733,76733,15,High,2019-02-18T12:36:19,Yes,58,57,0.6864,11,No,14,2.42,35.88,68.64,Current State
766,108926,108926,0,108926,108926,22,High,2019-02-18T19:10:54,No,58,57,0.7016,11,No,14,2.57,38.68,70.16,Current State
767,108798,108798,0,108798,0,60,Medium,2019-02-18T07:37:03,No,58,70.97,0.85,11,Yes,14,2.26,36.08,70.97,Current State
768,64511,64511,0,64511,64511,73,Medium,2019-02-18T18:16:08,No,58,58.66,0.98,11,Yes,14,2.32,38.12,58.66,Current State
769,68617,68617,0,68617,0,80,Low,2019-02-18T23:55:57,No,58,60.73,0.6073,11,Yes,14,2.28,37.49,60.73,Current State
770,31837,31837,0,31837,0,87,Low,2019-02-20T03:46:59,No,58,58.50,1.12,11,Yes,14,2.48,36.79,58.50,Current State
771,101777,101777,0,101777,101777,0,Not evaluated,2019-02-22T10:36:32,No,58,63,1.00,11,No,14,2.10,37.37,62.54,Current State
772,33011,33011,0,33011,0,15,High,2019-02-19T09:25:14,No,58,57,0.40,11,No,14,2.52,37.14,66.00,Current State
773,95049,95049,0,95049,95049,0,Not evaluated,2019-02-17T13:59:36,No,58,57.29,0.63,11,No,14,2.33,37.20,57.29,Current State
774,29454,29454,0,29454,0,86,Low,2019-02-18T10:35:39,No,58,64,0.7195999999999999,11,No,14,2.25,37.31,71.96,Current State
775,94174,94174,0,94174,0,69,Medium,2019-02-19T10:23:19,No,58,58.80,0.588,11,Yes,14,2.89,37.61,58.80,Current State
776,68959,0,0,0,0,0,Not evaluated,2019-02-17T18:31:30,No,58,53.38,0.66,11,Yes,14,2.19,35.46,53.38,Current State
777,75222,75222,0,75222,75222,27,High,2019-03-14T06:01:29,No,58,58,0.52,11,Yes,14,2.76,36.72,61.24,Current State
778,106181,0,106181,0,0,14,High,,No,58,56,0.39,11,Yes,14,2.05,37.16,57.12,Current State
779,82001,82001,0,82001,0,83,Low,2019-02-19T05:14:18,No,58,63,1.08,11,Yes,14,2.35,36.17,96.25,Current State
780,47798,47798,0,47798,0,94,Low,2019-02-19T07:13:31,No,58,61.07,1.19,11,Yes,14,2.61,36.07,61.07,Current State
781,100046,100046,0,100046,100046,33,High,2019-02-19T15:54:34,Yes,58,58,0.5658,11,Yes,14,2.08,36.03,56.58,Current State
782,118989,0,0,0,0,0,Not evaluated,2019-03-03T01:01:48,No,58,69.02,0.6901999999999999,11,No,14,2.85,37.51,69.02,Current State
783,85861,85861,0,85861,0,94,Low,2019-02-19T06:31:13,No,58,64,1.19,11,Yes,14,2.79,37.69,57.48,Current State
784,80687,80687,0,80687,0,80,Low,2019-02-19T14:40:12,No,58,58.90,1.05,11,Yes,14,2.58,36.67,58.90,Current State
785,10968,0,10968,0,0,38,Medium,,No,58,59,0.63,11,Yes,14,2.45,36.00,70.54,Current State
786,12471,0,0,0,0,84,Low,2019-02-19T16:33:20,No,58,54.81,0.5481,11,Yes,14,2.89,36.41,54.81,Current State
787,114645,114645,0,114645,0,80,Low,2019-02-19T10:42:33,No,58,63,0.7058,11,Yes,14,2.79,38.44,70.58,Current State
788,34666,34666,0,34666,0,94,Low,2019-02-19T22:42:51,No,58,53.78,1.19,11,Yes,14,2.50,36.18,53.78,Current State
789,88531,0,88531,0,0,0,Not evaluated,,No,58,55.92,1.19,11,Yes,14,2.25,37.16,55.92,Current State
790,55575,55575,0,55575,0,77,Low,2019-02-19T20:56:45,No,58,60.66,0.6065999999999999,11,Yes,14,2.87,36.35,60.66,Current State
791,19988,19988,0,19988,0,77,Low,2019-02-20T00:47:21,No,58,63,1.02,11,No,14,2.57,36.75,56.32,Current State
792,74183,74183,0,74183,74183,94,Low,2019-02-22T03:07:44,No,58,69.00,0.69,11,Yes,14,2.83,37.67,69.00,Current State
793,49759,49759,0,49759,0,79,Low,2019-02-20T10:20:20,No,58,63,1.04,11,Yes,14,2.57,38.06,67.80,Current State
794,105540,105540,0,105540,0,99,Low,2019-02-20T06:11:10,No,58,61.44,1.24,11,No,14,2.82,37.05,61.44,Current State
795,65207,65207,0,65207,0,87,Low,2019-02-20T08:25:13,No,58,64,0.5992000000000001,11,Yes,14,2.60,36.87,59.92,Current State
796,32772,0,0,0,0,62,Medium,2019-02-25T06:27:31,No,58,61,0.87,11,Yes,14,2.44,35.95,67.65,Current State
797,26094,26094,0,26094,26094,18,High,2019-02-25T13:42:42,No,58,53.24,0.43,11,No,14,2.48,37.18,53.24,Current State
798,43715,43715,0,43715,43715,76,Low,2019-02-20T07:33:31,No,58,63,0.5916,11,No,14,2.33,37.11,59.16,Current State
799,98097,0,0,0,0,0,Not evaluated,2019-02-19T06:33:28,No,58,63,1.05,11,Yes,14,2.31,36.79,58.32,Current State
